bebyggelse,indbygge_1,indbygge_2,indbygge_3,indbygge_4,indbygge_5,start,end,WSAID
16665,12337669-db99-6b98-e053-d480220a5a3f,Gammel Lejre,01-01-2024,"73","22","1978","2003","2687"
12971,12337669-dea8-6b98-e053-d480220a5a3f,Holløse,01-01-2024,"334","150","1978","2019","3169"
13431,12337669-dbbb-6b98-e053-d480220a5a3f,Bredetved,01-01-2024,"44","16","1978","2019","2849"
10244,12337669-daca-6b98-e053-d480220a5a3f,Nørre Dalby,01-01-2024,"552","208","1978","2019","2026"
15889,12337669-d9a2-6b98-e053-d480220a5a3f,Torslunde,01-01-2024,"312","110","1978","2019","3569"
10753,12337669-dcd0-6b98-e053-d480220a5a3f,Gilleleje,01-01-2024,"6702","3248","1978","2019","3176"
17861,12337669-a1b2-6b98-e053-d480220a5a3f,Ordrup,01-01-2024,"44","17","1978","2019","2835"
16794,12337669-dae1-6b98-e053-d480220a5a3f,Valsømagle,01-01-2024,"148","51","1978","2005","1046"
14850,12337669-d8e7-6b98-e053-d480220a5a3f,Vridsløse,01-01-2024,"33","13","1978","2019","2906"
18925,12337669-e3e5-6b98-e053-d480220a5a3f,Solbjerg Råmose,01-01-2024,"16","8","1978","2019","2121"
16492,12337669-d4bc-6b98-e053-d480220a5a3f,Frankerup,01-01-2024,"33","11","1978","2019","2091"
18359,12337669-dbe2-6b98-e053-d480220a5a3f,Tølløse,01-01-2024,"3914","1805","2017","2019","4193"
17008,12337669-d2cd-6b98-e053-d480220a5a3f,Løgtved,01-01-2024,"100","48","1978","2019","2109"
14585,12337669-dd66-6b98-e053-d480220a5a3f,Sandgrav,01-01-2024,"17","4","1978","2019","2218"
11783,12337669-d4c0-6b98-e053-d480220a5a3f,Klovby,01-01-2024,"83","31","1978","2019","2093"
16519,12337669-dca4-6b98-e053-d480220a5a3f,Hemmingstrup,01-01-2024,"23","11","1989","2019","3175"
16850,12337669-d943-6b98-e053-d480220a5a3f,Møllemarken,01-01-2024,"3","2","1978","2019","1056"
16837,12337669-d92e-6b98-e053-d480220a5a3f,Stavnehuse,01-01-2024,"11","4","1978","2019","2901"
16821,12337669-d912-6b98-e053-d480220a5a3f,Nørre Tvede,01-01-2024,"12","7","1978","2019","2914"
16005,12337669-d217-6b98-e053-d480220a5a3f,Næsby ved Stranden,01-01-2024,"23","11","1997","2019","2063"
18874,12337669-e3a2-6b98-e053-d480220a5a3f,Totterup Gårde,01-01-2024,"4","3","1978","2019","2944"
13939,12337669-d7db-6b98-e053-d480220a5a3f,Mølletjørne,01-01-2024,"0","0","1978","2019","1966"
17401,12337669-a199-6b98-e053-d480220a5a3f,Sigersted Huse,01-01-2024,"54","24","1978","2005","1046"
11314,12337669-d892-6b98-e053-d480220a5a3f,Fritsehuse,01-01-2024,"9","4","1978","2019","2935"
14607,12337669-daeb-6b98-e053-d480220a5a3f,Bringstrup,01-01-2024,"54","24","1978","2005","1046"
12812,12337669-de6c-6b98-e053-d480220a5a3f,Jungedal,01-01-2024,"3","2","1978","2019","3143"
12997,12337669-dcaa-6b98-e053-d480220a5a3f,Mårum,01-01-2024,"221","93","1989","2019","3175"
18419,12337669-e069-6b98-e053-d480220a5a3f,Stengård,01-01-2024,"14","3","1978","2019","2677"
14901,12337669-de9a-6b98-e053-d480220a5a3f,Unnerup,01-01-2024,"26","11","1989","2019","3175"
12618,12337669-d188-6b98-e053-d480220a5a3f,Tystofte Huse,01-01-2024,"16","7","1978","2019","2062"
14624,12337669-db08-6b98-e053-d480220a5a3f,Ørslev under Skoven,01-01-2024,"123","40","1978","2005","1046"
16318,12337669-db4b-6b98-e053-d480220a5a3f,Ny Jystrup,01-01-2024,"53","21","1978","2019","1049"
10030,12337669-db7f-6b98-e053-d480220a5a3f,Tangbjerg,01-01-2024,"614","225","1978","1993","2851"
15833,12337669-d2b5-6b98-e053-d480220a5a3f,Snævre,01-01-2024,"36","10","2009","2019","2850"
14593,12337669-dcfc-6b98-e053-d480220a5a3f,Søholm,01-01-2024,"43","15","1978","2019","2232"
18856,12337669-dd4d-6b98-e053-d480220a5a3f,Gøngehuse,01-01-2024,"59","23","1978","2019","2241"
16311,12337669-db43-6b98-e053-d480220a5a3f,Klaringen,01-01-2024,"5","2","1978","2005","1046"
15661,12337669-de82-6b98-e053-d480220a5a3f,Hågendrup,01-01-2024,"9","4","2013","2019","3157"
13933,12337669-d7cc-6b98-e053-d480220a5a3f,Hulebæk Huse,01-01-2024,"11","4","1978","2019","1966"
16740,12337669-d709-6b98-e053-d480220a5a3f,Himlingøje,01-01-2024,"100","41","2008","2019","2008"
16484,12337669-d4a3-6b98-e053-d480220a5a3f,Istebjerg,01-01-2024,"25","9","1978","2019","2127"
15244,12337669-dc50-6b98-e053-d480220a5a3f,Saunte,01-01-2024,"1387","556","1995","2019","1062"
14656,12337669-db15-6b98-e053-d480220a5a3f,Egeskov Huse,01-01-2024,"15","6","1978","2019","2840"
15330,12337669-d147-6b98-e053-d480220a5a3f,Brorup,01-01-2024,"19","8","1978","2019","2883"
10808,12337669-ddef-6b98-e053-d480220a5a3f,Ny Hammersholt,01-01-2024,"1266","517","1978","2019","2219"
16539,12337669-d648-6b98-e053-d480220a5a3f,Stensby,01-01-2024,"113","49","1978","2019","1972"
15312,12337669-d3a7-6b98-e053-d480220a5a3f,Egerup Huse,01-01-2024,"3","2","1978","2005","1046"
18891,12337669-e3bc-6b98-e053-d480220a5a3f,Grønholt Vænge,01-01-2024,"5","2","1978","2019","2045"
12871,12337669-dd84-6b98-e053-d480220a5a3f,Nymølle,01-01-2024,"353","137","1978","2019","3426"
10745,12337669-d962-6b98-e053-d480220a5a3f,Sorgenfri,01-01-2024,"8333","3929","1978","2019","3334"
11296,12337669-d901-6b98-e053-d480220a5a3f,Øverup,01-01-2024,"7","3","2010","2019","2930"
16899,12337669-da04-6b98-e053-d480220a5a3f,Ågerup,01-01-2024,"20","7","1978","2016","3359"
11327,12337669-d8a0-6b98-e053-d480220a5a3f,Værløse,01-01-2024,"59","25","1997","2019","2951"
11463,12337669-d1ae-6b98-e053-d480220a5a3f,Sludstrup,01-01-2024,"44","16","1978","2019","2048"
16141,12337669-d1d4-6b98-e053-d480220a5a3f,Saksenborg Huse,01-01-2024,"0","0","1978","2019","2046"
16496,12337669-dcf1-6b98-e053-d480220a5a3f,Danstrup,01-01-2024,"38","15","1978","2019","2231"
16859,12337669-d6ff-6b98-e053-d480220a5a3f,Vivede,01-01-2024,"25","10","1978","2019","2952"
16500,12337669-dc83-6b98-e053-d480220a5a3f,Mønge Huse,01-01-2024,"13","5","1989","2019","3175"
15832,12337669-d2b4-6b98-e053-d480220a5a3f,Sigersholm,01-01-2024,"9","5","2009","2019","2850"
10035,12337669-db90-6b98-e053-d480220a5a3f,Veddelev,01-01-2024,"1137","443","2017","2019","4662"
12917,12337669-d17f-6b98-e053-d480220a5a3f,Rødkulle Huse,01-01-2024,"18","7","1978","2019","2062"
12675,12337669-d16c-6b98-e053-d480220a5a3f,Sønder Jellinge,01-01-2024,"24","11","1978","2019","2054"
17064,12337669-e092-6b98-e053-d480220a5a3f,Sønder Strødam,01-01-2024,"167","60","1978","2019","2212"
14614,12337669-dafb-6b98-e053-d480220a5a3f,Mulstrup,01-01-2024,"59","25","1978","2005","1046"
11903,12337669-d11a-6b98-e053-d480220a5a3f,Ulstrup,01-01-2024,"30","13","1984","2019","2896"
14874,12337669-d81c-6b98-e053-d480220a5a3f,Fårup,01-01-2024,"15","6","2004","2019","2921"
11295,12337669-d8ff-6b98-e053-d480220a5a3f,Stenstrup,01-01-2024,"37","16","2010","2019","2930"
10315,12337669-da19-6b98-e053-d480220a5a3f,Valløby,01-01-2024,"754","297","1978","2019","1993"
11298,12337669-d903-6b98-e053-d480220a5a3f,Brandelev,01-01-2024,"136","63","1978","2019","2920"
11795,12337669-d4d3-6b98-e053-d480220a5a3f,Ærtebjerg,01-01-2024,"14","6","1978","2019","2127"
15748,12337669-dc10-6b98-e053-d480220a5a3f,Smedegårde,01-01-2024,"4","2","1978","2019","2651"
12957,12337669-dd95-6b98-e053-d480220a5a3f,Ravnsholt,01-01-2024,"13","5","1978","2019","3542"
10034,12337669-db8f-6b98-e053-d480220a5a3f,Store Valby,01-01-2024,"397","163","2008","2014","2249"
15738,12337669-dbfb-6b98-e053-d480220a5a3f,Rendebæk,01-01-2024,"32","15","1978","2019","3131"
13935,12337669-d7d0-6b98-e053-d480220a5a3f,Lille Kindvig,01-01-2024,"13","6","1978","2019","1956"
16481,12337669-d4a0-6b98-e053-d480220a5a3f,Rugtved,01-01-2024,"24","10","1978","2019","2094"
10225,12337669-d9eb-6b98-e053-d480220a5a3f,Søsum,01-01-2024,"308","110","1995","2019","2860"
18978,12337669-d9ba-6b98-e053-d480220a5a3f,Høje Taastrup,01-01-2024,"15026","6500","1978","2019","3355"
12473,12337669-d78d-6b98-e053-d480220a5a3f,Ambæk,01-01-2024,"17","8","1978","2019","1945"
14612,12337669-daf5-6b98-e053-d480220a5a3f,Hætterne,01-01-2024,"11","4","1978","2005","1046"
16748,12337669-d712-6b98-e053-d480220a5a3f,Stigbrohuse,01-01-2024,"21","11","2008","2019","2008"
10084,12337669-d4fd-6b98-e053-d480220a5a3f,Højby,01-01-2024,"1418","766","1978","2019","2135"
12629,12337669-d199-6b98-e053-d480220a5a3f,Øksnebjerg,01-01-2024,"3","3","1978","2019","2062"
16295,12337669-db3f-6b98-e053-d480220a5a3f,Haraldsted Skovhuse,01-01-2024,"15","5","1978","2005","1046"
10216,12337669-dec0-6b98-e053-d480220a5a3f,Vejby,01-01-2024,"1080","471","1978","2019","3170"
16247,12337669-d353-6b98-e053-d480220a5a3f,Maglegårde,01-01-2024,"6","3","1978","2019","2830"
16813,12337669-d531-6b98-e053-d480220a5a3f,Eskilstrup,01-01-2024,"25","10","1978","2019","2144"
18364,12337669-d982-6b98-e053-d480220a5a3f,Glostrup,01-01-2024,"21482","10312","1978","2019","3361"
11335,12337669-d8aa-6b98-e053-d480220a5a3f,Storskoven,01-01-2024,"18","8","1978","2019","2916"
13701,12337669-da69-6b98-e053-d480220a5a3f,Hegnede,01-01-2024,"28","6","2017","2019","2020"
15662,12337669-de85-6b98-e053-d480220a5a3f,Sverkilstrup,01-01-2024,"10","5","2013","2019","3157"
16279,12337669-d6ed-6b98-e053-d480220a5a3f,Holmehuse,01-01-2024,"5","3","1978","2019","2014"
18795,12337669-e34f-6b98-e053-d480220a5a3f,Masnedø,01-01-2024,"95","48","1978","2019","1970"
18926,12337669-e3e6-6b98-e053-d480220a5a3f,Tollemose,01-01-2024,"5","2","1978","2019","2042"
14597,12337669-dd01-6b98-e053-d480220a5a3f,Dageløkke,01-01-2024,"160","52","1978","2019","2230"
10494,12337669-d116-6b98-e053-d480220a5a3f,Skelby,01-01-2024,"277","129","1984","2019","2896"
10853,12337669-dbd4-6b98-e053-d480220a5a3f,Englerup,01-01-2024,"286","126","1978","2019","2669"
16806,12337669-d51c-6b98-e053-d480220a5a3f,Jyderup,01-01-2024,"47","20","1978","2019","2147"
16257,12337669-d365-6b98-e053-d480220a5a3f,Vanløse,01-01-2024,"16","4","1978","2019","3385"
11428,12337669-d2fb-6b98-e053-d480220a5a3f,Katrinebjerg,01-01-2024,"21","9","1978","2019","2829"
18897,12337669-e3c4-6b98-e053-d480220a5a3f,Svanehøj,01-01-2024,"9","2","1978","2019","2041"
15331,12337669-d148-6b98-e053-d480220a5a3f,Fodby,01-01-2024,"129","48","2010","2019","2930"
16914,12337669-d135-6b98-e053-d480220a5a3f,Øllerup,01-01-2024,"10","4","2010","2019","2930"
12919,12337669-d184-6b98-e053-d480220a5a3f,Stubberup,01-01-2024,"26","10","1978","2019","2062"
15256,12337669-d540-6b98-e053-d480220a5a3f,Ulstrup,01-01-2024,"30","10","1978","2019","2141"
16684,12337669-dab4-6b98-e053-d480220a5a3f,Tuemose,01-01-2024,"10","4","1992","2019","2029"
10246,12337669-d4a6-6b98-e053-d480220a5a3f,Spangsbro,01-01-2024,"727","314","1978","2019","2127"
10883,12337669-d7c2-6b98-e053-d480220a5a3f,Ørslev,01-01-2024,"1907","896","1978","2019","1965"
13912,12337669-d7ac-6b98-e053-d480220a5a3f,Ammendrup,01-01-2024,"55","21","1987","2019","1953"
11317,12337669-d894-6b98-e053-d480220a5a3f,Atterup,01-01-2024,"27","9","1997","2019","2951"
10146,12337669-d143-6b98-e053-d480220a5a3f,Tornemark,01-01-2024,"303","131","1978","2019","2877"
18363,12337669-d976-6b98-e053-d480220a5a3f,Skovlunde,01-01-2024,"13526","6307","1978","2016","3359"
15980,12337669-ddd9-6b98-e053-d480220a5a3f,Tjæreby,01-01-2024,"29","10","1978","2019","2217"
11157,12337669-a1d9-6b98-e053-d480220a5a3f,Lundtofte,01-01-2024,"5138","3079","1978","2019","3334"
16431,12337669-d812-6b98-e053-d480220a5a3f,Rettestrup Huse,01-01-2024,"16","7","2010","2019","2930"
10001,12337669-d20e-6b98-e053-d480220a5a3f,Forlev,01-01-2024,"528","219","1978","2019","2040"
14956,12337669-d42a-6b98-e053-d480220a5a3f,Syvbæk Huse,01-01-2024,"22","10","2009","2019","2119"
10697,12337669-d181-6b98-e053-d480220a5a3f,Skælskør,01-01-2024,"6298","3368","1978","2019","2062"
11345,12337669-d846-6b98-e053-d480220a5a3f,Badsted,01-01-2024,"7","2","2017","2019","1061"
16702,12337669-dabd-6b98-e053-d480220a5a3f,Regnemark,01-01-2024,"58","24","1978","2019","2026"
12870,12337669-dd83-6b98-e053-d480220a5a3f,Lystrup,01-01-2024,"122","44","1978","2019","2229"
11605,12337669-d29c-6b98-e053-d480220a5a3f,Sønder Asmindrup,01-01-2024,"33","11","2009","2019","2850"
10231,12337669-de18-6b98-e053-d480220a5a3f,Annisse,01-01-2024,"321","143","1978","2019","3169"
15707,12337669-dc6c-6b98-e053-d480220a5a3f,Ny Hellebæk,01-01-2024,"77","25","1995","2019","1062"
10316,12337669-da1b-6b98-e053-d480220a5a3f,Vedskølle,01-01-2024,"266","97","2010","2019","2035"
11566,12337669-d328-6b98-e053-d480220a5a3f,Skelbæk,01-01-2024,"62","25","1978","2019","2812"
18981,12337669-d9e7-6b98-e053-d480220a5a3f,Stenløse,01-01-2024,"7454","3124","1995","2019","2860"
18877,12337669-e3a8-6b98-e053-d480220a5a3f,Capionshuse,01-01-2024,"8","4","1978","2019","2901"
15093,12337669-d8c3-6b98-e053-d480220a5a3f,Nymarkshuse,01-01-2024,"17","9","2006","2019","2939"
16243,12337669-d34d-6b98-e053-d480220a5a3f,Engkrog,01-01-2024,"10","4","2008","2019","3384"
16822,12337669-d913-6b98-e053-d480220a5a3f,Gangesbro,01-01-2024,"196","75","2010","2019","2930"
15483,12337669-d553-6b98-e053-d480220a5a3f,Vestervang,01-01-2024,"8","4","1978","2019","2128"
10215,12337669-debc-6b98-e053-d480220a5a3f,Tisvilde,01-01-2024,"1385","689","1978","2019","3168"
12458,12337669-d77c-6b98-e053-d480220a5a3f,Strandhuse,01-01-2024,"107","57","1978","2019","2941"
16770,12337669-d3c5-6b98-e053-d480220a5a3f,Nordrup,01-01-2024,"61","24","1978","2019","2043"
11725,12337669-d2cf-6b98-e053-d480220a5a3f,Møllehuse,01-01-2024,"6","2","1978","2019","2107"
12809,12337669-de66-6b98-e053-d480220a5a3f,Skåret,01-01-2024,"7","3","1978","2019","2226"
16854,12337669-d6f9-6b98-e053-d480220a5a3f,Møllehuse,01-01-2024,"12","7","1978","2019","2952"
16329,12337669-db58-6b98-e053-d480220a5a3f,Manderup,01-01-2024,"28","15","1978","2019","3139"
16103,12337669-d9d6-6b98-e053-d480220a5a3f,Bulbjergbakke,01-01-2024,"4","2","2017","2019","4676"
12813,12337669-de6d-6b98-e053-d480220a5a3f,Nyhuse,01-01-2024,"9","4","1978","2006","3156"
12627,12337669-d197-6b98-e053-d480220a5a3f,Venslev,01-01-2024,"70","28","1978","2019","2062"
11465,12337669-dd55-6b98-e053-d480220a5a3f,Sandbjerg,01-01-2024,"57","21","1978","2019","2241"
10270,12337669-d40c-6b98-e053-d480220a5a3f,Sæby,01-01-2024,"353","169","2009","2019","2119"
16838,12337669-d932-6b98-e053-d480220a5a3f,Tvindelstrup,01-01-2024,"27","12","1978","2019","1056"
15496,12337669-e056-6b98-e053-d480220a5a3f,Krageskovbakke,01-01-2024,"67","25","2010","2019","2035"
13729,12337669-d955-6b98-e053-d480220a5a3f,Svalebæk,01-01-2024,"27","13","2017","2019","1061"
18982,12337669-dd2f-6b98-e053-d480220a5a3f,Kettinge,01-01-2024,"23","11","1978","2019","2235"
13917,12337669-d7b2-6b98-e053-d480220a5a3f,Rekkende,01-01-2024,"35","17","1987","2019","1953"
16497,12337669-dc80-6b98-e053-d480220a5a3f,Holt,01-01-2024,"9","3","1978","2019","3177"
16139,12337669-d1d1-6b98-e053-d480220a5a3f,Gimlinge,01-01-2024,"142","69","1978","2019","2046"
16038,12337669-d46c-6b98-e053-d480220a5a3f,Gasekær Huse,01-01-2024,"15","5","1997","2019","2063"
16377,12337669-db7a-6b98-e053-d480220a5a3f,Gerdrup,01-01-2024,"32","9","2008","2014","2249"
11261,12337669-d55e-6b98-e053-d480220a5a3f,Sejerby,01-01-2024,"194","125","2017","2019","4205"
16470,12337669-dd49-6b98-e053-d480220a5a3f,Skovrød Huse,01-01-2024,"60","17","1978","2019","2241"
16745,12337669-d70f-6b98-e053-d480220a5a3f,Magistratshuse,01-01-2024,"21","8","2008","2019","2008"
17004,12337669-d2c5-6b98-e053-d480220a5a3f,Godthåb,01-01-2024,"56","22","1978","2019","2814"
15853,12337669-d24e-6b98-e053-d480220a5a3f,Frenderup,01-01-2024,"50","23","2008","2019","2148"
13715,12337669-da81-6b98-e053-d480220a5a3f,Vilgestrup,01-01-2024,"6","4","1978","2019","2022"
14455,12337669-d4e7-6b98-e053-d480220a5a3f,Moseby,01-01-2024,"447","231","1978","2019","2132"
18937,12337669-e3f2-6b98-e053-d480220a5a3f,Sokkemose,01-01-2024,"6","3","1985","2019","2937"
10055,12337669-d707-6b98-e053-d480220a5a3f,Hellested,01-01-2024,"579","243","1978","2019","2010"
11405,12337669-d4e3-6b98-e053-d480220a5a3f,Nostrup,01-01-2024,"10","5","1978","2019","2074"
10440,12337669-d333-6b98-e053-d480220a5a3f,Fårevejle Kirkeby,01-01-2024,"724","344","1978","2019","2152"
11790,12337669-d4cb-6b98-e053-d480220a5a3f,Skribjerg,01-01-2024,"10","4","1978","2019","2085"
13928,12337669-d7c6-6b98-e053-d480220a5a3f,Balle,01-01-2024,"61","32","1978","2019","1958"
16765,12337669-d3bd-6b98-e053-d480220a5a3f,Hedebogårde,01-01-2024,"5","2","1978","2019","2121"
15491,12337669-d560-6b98-e053-d480220a5a3f,Vandkær,01-01-2024,"3","1","2017","2019","4205"
10320,12337669-da2a-6b98-e053-d480220a5a3f,Solrød Strand,01-01-2024,"17945","7708","1994","2019","1039"
18927,12337669-e3e7-6b98-e053-d480220a5a3f,Jydehøj,01-01-2024,"6","2","1978","2019","2121"
15852,12337669-d24d-6b98-e053-d480220a5a3f,Favrbjerg,01-01-2024,"20","7","1978","2019","2807"
16447,12337669-de23-6b98-e053-d480220a5a3f,Lille Lyngby,01-01-2024,"38","16","1978","2019","2220"
11433,12337669-d27f-6b98-e053-d480220a5a3f,Nørup,01-01-2024,"10","4","1978","2019","2824"
16768,12337669-d3c1-6b98-e053-d480220a5a3f,Ørslev,01-01-2024,"128","50","1978","2019","2042"
16058,12337669-d3dd-6b98-e053-d480220a5a3f,Ollerup,01-01-2024,"10","5","1997","2019","2063"
10445,12337669-d291-6b98-e053-d480220a5a3f,Mørkøv,01-01-2024,"1865","833","1978","2019","2819"
15248,12337669-d537-6b98-e053-d480220a5a3f,Hølkerup,01-01-2024,"142","65","1978","2019","2145"
14845,12337669-d8d9-6b98-e053-d480220a5a3f,Rødehuse,01-01-2024,"4","2","2004","2019","2921"
16997,12337669-d31b-6b98-e053-d480220a5a3f,Skovvang,01-01-2024,"25","13","1978","2019","2157"
10203,12337669-d9c9-6b98-e053-d480220a5a3f,Taastrup,01-01-2024,"22205","9769","1978","2019","3354"
16088,12337669-da9c-6b98-e053-d480220a5a3f,Fløjterup,01-01-2024,"14","7","1978","2019","2031"
10287,12337669-dd56-6b98-e053-d480220a5a3f,Skodsborg,01-01-2024,"1219","715","1978","2019","2240"
12864,12337669-dd77-6b98-e053-d480220a5a3f,Ellekær,01-01-2024,"8","2","1978","2019","2853"
16336,12337669-db67-6b98-e053-d480220a5a3f,Hellesø,01-01-2024,"39","18","1978","2019","3141"
15675,12337669-dbeb-6b98-e053-d480220a5a3f,Lindenborg,01-01-2024,"269","119","1978","2019","2684"
10057,12337669-d719-6b98-e053-d480220a5a3f,Klippinge,01-01-2024,"492","248","1978","2019","1999"
16245,12337669-d350-6b98-e053-d480220a5a3f,Jonstrup,01-01-2024,"23","8","1978","2019","2833"
18953,12337669-de12-6b98-e053-d480220a5a3f,Melby,01-01-2024,"781","363","1978","2019","3163"
11581,12337669-d344-6b98-e053-d480220a5a3f,Orebo,01-01-2024,"34","19","2011","2019","3387"
15263,12337669-d946-6b98-e053-d480220a5a3f,Simmendrup,01-01-2024,"27","16","2017","2019","1061"
16858,12337669-d6fe-6b98-e053-d480220a5a3f,Vivedehus,01-01-2024,"6","3","1978","2019","2952"
10040,12337669-dbab-6b98-e053-d480220a5a3f,Roskilde,01-01-2024,"52974","26865","2017","2019","4662"
18882,12337669-e3ae-6b98-e053-d480220a5a3f,Fladså,01-01-2024,"0","0","2002","2019","2927"
18895,12337669-e3c2-6b98-e053-d480220a5a3f,Attekøb,01-01-2024,"0","0","1978","2019","2041"
15015,12337669-d6ce-6b98-e053-d480220a5a3f,Præsteskov,01-01-2024,"38","19","1994","2019","2000"
10182,12337669-dc17-6b98-e053-d480220a5a3f,Sæby,01-01-2024,"336","144","1978","2019","2661"
11286,12337669-d37f-6b98-e053-d480220a5a3f,Døjringe,01-01-2024,"52","23","1978","2019","3390"
17007,12337669-d2ca-6b98-e053-d480220a5a3f,Højsted,01-01-2024,"36","13","1978","2019","2101"
10277,12337669-dec2-6b98-e053-d480220a5a3f,Søvang,01-01-2024,"1784","628","1978","2019","3332"
15623,12337669-d7f5-6b98-e053-d480220a5a3f,Sværdborg,01-01-2024,"74","35","2011","2019","1936"
10155,12337669-d87f-6b98-e053-d480220a5a3f,Dalby,01-01-2024,"2404","994","1987","2019","2943"
18886,12337669-e3b4-6b98-e053-d480220a5a3f,Stensnare,01-01-2024,"3","2","1978","2019","2873"
14582,12337669-d8d6-6b98-e053-d480220a5a3f,Vindbyholt,01-01-2024,"80","44","1978","2019","2942"
18387,12337669-d98f-6b98-e053-d480220a5a3f,Brøndby Strand,01-01-2024,"14137","5331","1978","2008","3568"
13915,12337669-d7af-6b98-e053-d480220a5a3f,Kragevig,01-01-2024,"7","4","2009","2019","1955"
11614,12337669-d394-6b98-e053-d480220a5a3f,Borød,01-01-2024,"15","8","2017","2019","3392"
11832,,,,,,"1992","2019","2894"
18801,,,,,,,,
10113,12337669-d8f8-6b98-e053-d480220a5a3f,Næstved,01-01-2024,"45099","23207","2010","2019","2930"
14459,12337669-d4f7-6b98-e053-d480220a5a3f,Sonnerup,01-01-2024,"13","5","1978","2019","2130"
10944,12337669-da64-6b98-e053-d480220a5a3f,Viby,01-01-2024,"4881","2116","1978","2019","2267"
10042,12337669-dab8-6b98-e053-d480220a5a3f,Borup,01-01-2024,"4844","2146","2017","2019","2020"
10439,12337669-d330-6b98-e053-d480220a5a3f,Svinninge,01-01-2024,"2871","1383","1978","2019","2812"
11001,12337669-a1e7-6b98-e053-d480220a5a3f,Asnæs,01-01-2024,"3102","1625","1978","2019","2151"
10236,12337669-de3a-6b98-e053-d480220a5a3f,Jægerspris,01-01-2024,"4155","1875","1978","2019","3145"
,,,,,,"2010","2019","2930"
10890,12337669-dbb7-6b98-e053-d480220a5a3f,Kirke Sonnerup,01-01-2024,"917","361","1996","2019","2673"
10321,12337669-da2d-6b98-e053-d480220a5a3f,Tune,01-01-2024,"5517","2291","1978","2019","2864"
10747,12337669-d969-6b98-e053-d480220a5a3f,Gentofte,01-01-2024,"74743","33816","1978","2019","3331"
10743,12337669-d95a-6b98-e053-d480220a5a3f,Kirke Hvalsø,01-01-2024,"4587","1973","1978","2019","2677"
10313,12337669-da14-6b98-e053-d480220a5a3f,Køge,01-01-2024,"38647","18177","2010","2019","2035"
